Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
0.928068068068068,2.0016682562744832e+17,2.0207383799121974e+17,2.0472999475540218e+17,2.0701982902081917e+17,2.0876691885483837e+17,2.1005027875585814e+17,2.109806702692741e+17,2.1165068438774528e+17,2.121295399253214e+17,2.1246738622217366e+17,2.1270037884543203e+17,2.1285472245724506e+17,2.1294958669096966e+17,2.1299914467293485e+17,2.1301398871824605e+17,2.1300211715623795e+17,2.1296962798942566e+17,2.1292121157211286e+17,2.1286050444973123e+17,2.1279034633720224e+17,2.1271296879153392e+17,2.126301351839652e+17,2.125432455718743e+17,2.124534160061739e+17,2.123615390315832e+17,2.1226833021827046e+17,2.1217436422418678e+17,2.1208010294323578e+17,2.1198591762210822e+17,2.1189210634531245e+17,2.1179890793733213e+17,2.1170651307429517e+17,2.1161507320825302e+17,2.115247077664045e+17,2.114355099821244e+17,2.11347551635051e+17,2.112608869169848e+17,2.1117555559406058e+17,2.1109158560000624e+17,2.11008995167679e+17,2.1092779458453472e+17,2.1084798764080134e+17,2.107695728258144e+17,2.1069254431741904e+17,2.1061689280093674e+17,2.1054260614746397e+17,2.1046966997585888e+17,2.103980681184007e+17,2.103277830065643e+17,2.1025879599046752e+17,2.1019108760319645e+17,2.1012463777928365e+17,2.1005942603503178e+17,2.099954316170707e+17,2.099326336244594e+17,2.0987101110875402e+17,2.0981054315572547e+17,2.0975120895179763e+17,2.0969298783776877e+17,2.096358593519545e+17,2.0957980326453782e+17,2.0952479960461846e+17,2.094708286812061e+17,2.094178710991992e+17,2.0936590777121744e+17,2.0931491992601434e+17,2.0926488911407523e+17,2.092157972109064e+17,2.0916762641843648e+17,2.091203592648818e+17,2.090739786033678e+17,2.0902846760954986e+17,2.089838097784356e+17,2.0893998892057616e+17,2.0889698915776576e+17,2.088547949183637e+17,2.088133909323341e+17,2.087727622260807e+17,2.0873289411714122e+17,2.0869377220879302e+17,2.08655382384613e+17,2.0861771080302554e+17,2.0858074389186704e+17,2.0854446834298832e+17,2.0850887110691315e+17,2.0847393938756586e+17,2.0843966063707933e+17,2.0840602255069066e+17,2.083730130617308e+17
0.9295795795795795,2.0015018298274765e+17,2.0196311931028954e+17,2.0455592770586038e+17,2.068218392674234e+17,2.0856613314981008e+17,2.0985635206542166e+17,2.1079751576297757e+17,2.114794825371892e+17,2.1197020590293936e+17,2.1231927908020368e+17,2.1256264489229456e+17,2.127264604910518e+17,2.1282992524442534e+17,2.12887275372223e+17,2.1290917776160128e+17,2.1290370607600237e+17,2.1287702942123536e+17,2.1283390297078618e+17,2.1277802124442054e+17,2.1271227525878877e+17,2.1263894170544624e+17,2.1255982355272448e+17,2.1247635556503174e+17,2.123896842235892e+17,2.1230072878364074e+17,2.1221022829971955e+17,2.121187781192223e+17,2.12026858404055e+17,2.11934856569264e+17,2.1184308504455546e+17,2.1175179541371645e+17,2.1166118972984675e+17,2.1157142961438406e+17,2.114826436064973e+17,2.113949331233532e+17,2.1130837731161984e+17,2.112230370096037e+17,2.1113895799272294e+17,2.1105617363902835e+17,2.1097470712356928e+17,2.108945732286196e+17,2.1081577983968704e+17,2.107383291837402e+17,2.106622188553864e+17,2.1058744266820333e+17,2.1051399136159053e+17,2.1044185318800765e+17,2.1037101440102096e+17,2.1030145966097178e+17,2.1023317237214563e+17,2.1016613496291926e+17,2.101003291183973e+17,2.1003573597343366e+17,2.0997233627259968e+17,2.099101105025631e+17,2.0984903900142928e+17,2.097891020488421e+17,2.0973027994001504e+17,2.09672553046341e+17,2.0961590186479488e+17,2.0956030705798106e+17,2.0950574948637498e+17,2.0945221023405626e+17,2.0939967062901853e+17,2.0934811225896528e+17,2.092975169833529e+17,2.092478669423177e+17,2.0919914456302106e+17,2.091513325638586e+17,2.091044139569074e+17,2.0905837204892355e+17,2.0901319044115133e+17,2.0896885302816246e+17,2.0892534399590765e+17,2.0888264781913238e+17,2.0884074925828403e+17,2.087996333560154e+17,2.0875928543337315e+17,2.087196910857431e+17,2.0868083617861373e+17,2.0864270684320707e+17,2.086052894720188e+17,2.0856857071430122e+17,2.085325374715167e+17,2.0849717689278496e+17,2.0846247637034205e+17,2.084284235350263e+17,2.0839500625180326e+17,2.083622126153389e+17
0.931091091091091,2.0013507712134275e+17,2.01857431296466e+17,2.043868841775347e+17,2.066278612875397e+17,2.0836834998187635e+17,2.0966462490880928e+17,2.1061595920798733e+17,2.1130943469612723e+17,2.1181169805503232e+17,2.1217175444547946e+17,2.1242531082927536e+17,2.1259846039927526e+17,2.1271042056015866e+17,2.127754822510853e+17,2.1280438087873216e+17,2.128052610189931e+17,2.1278435961534618e+17,2.1274649422286077e+17,2.126954154975978e+17,2.126340643587351e+17,2.125647615577454e+17,2.1248934882788758e+17,2.1240929499128253e+17,2.1232577644926445e+17,2.1223973876414726e+17,2.1215194415391466e+17,2.1206300839878922e+17,2.1197342972248554e+17,2.1188361154201184e+17,2.1179388049747824e+17,2.1170450082240688e+17,2.1161568585754074e+17,2.1152760732068874e+17,2.114404028031806e+17,2.113541818568963e+17,2.1126903095520528e+17,2.1118501754974925e+17,2.1110219339793034e+17,2.110205972996516e+17,2.109402573536632e+17,2.1086119282185203e+17,2.107834156725187e+17,2.1070693186002928e+17,2.106317423873849e+17,2.1055784418960048e+17,2.1048523086884682e+17,2.1041389330672314e+17,2.1034382017450957e+17,2.1027499835858013e+17,2.102074133151682e+17,2.101410493662317e+17,2.1007588994616166e+17,2.100119178074284e+17,2.099491151919014e+17,2.0988746397345405e+17,2.098269457765364e+17,2.097675420746242e+17,2.097092342718135e+17,2.0965200377029424e+17,2.095958320259922e+17,2.0954070059429645e+17,2.0948659116747946e+17,2.0943348560515776e+17,2.0938136595892317e+17,2.0933021449209376e+17,2.0928001369538022e+17,2.0923074629913677e+17,2.0918239528275715e+17,2.09134943881688e+17,2.0908837559245453e+17,2.0904267417603155e+17,2.0899782365983914e+17,2.0895380833859696e+17,2.0891061277423443e+17,2.0886822179502192e+17,2.088266204940618e+17,2.0878579422725552e+17,2.0874572861084435e+17,2.0870640951860598e+17,2.08667823078775e+17,2.08629955670745e+17,2.085927939216002e+17,2.0855632470251706e+17,2.0852053512506877e+17,2.084854125374612e+17,2.0845094452072323e+17,2.0841711888487098e+17,2.0838392366506163e+17,2.0835134711775075e+17
0.9326026026026025,2.001213796778835e+17,2.0175660002087338e+17,2.042227815827874e+17,2.064378711422028e+17,2.08173574132495e+17,2.0947511472967395e+17,2.1043602284557818e+17,2.1114056415854403e+17,2.1165403899852026e+17,2.1202483351428714e+17,2.1228839617159418e+17,2.124707399895176e+17,2.125910888203447e+17,2.126637799939451e+17,2.1269961139764957e+17,2.127067940961927e+17,2.126916295959403e+17,2.126589953839554e+17,2.1261269640196074e+17,2.125557220603569e+17,2.124904360847826e+17,2.1241871813129216e+17,2.1234207042159898e+17,2.1226169875924666e+17,2.1217857460344746e+17,2.1209348300888262e+17,2.120070599269107e+17,2.119198214324572e+17,2.1183218677427066e+17,2.117444966647385e+17,2.1165702787464406e+17,2.1157000494050547e+17,2.114836096012648e+17,2.113979884386518e+17,2.1131325908846432e+17,2.1122951530893072e+17,2.1114683113051862e+17,2.1106526426412883e+17,2.1098485890799197e+17,2.1090564806512954e+17,2.1082765546099872e+17,2.1075089713345667e+17,2.1067538275335952e+17,2.1060111672312957e+17,2.105280990918563e+17,2.1045632631845923e+17,2.1038579190877126e+17,2.1031648694781133e+17,2.1024840054478736e+17,2.1018152020532925e+17,2.1011583214296474e+17,2.1005132153980992e+17,2.0998797276476563e+17,2.0992576955612566e+17,2.0986469517435565e+17,2.0980473252985274e+17,2.097458642897063e+17,2.0968807296682496e+17,2.096313409942485e+17,2.0957565078700723e+17,2.095209847935113e+17,2.0946732553813437e+17,2.094146556563887e+17,2.093629579238676e+17,2.0931221527994195e+17,2.0926241084704326e+17,2.092135279462313e+17,2.091655501096365e+17,2.091184610902726e+17,2.090722448696375e+17,2.090268856634548e+17,2.089823679258531e+17,2.089386763522335e+17,2.088957958810368e+17,2.088537116945885e+17,2.0881240921917283e+17,2.0877187412446195e+17,2.08732092322409e+17,2.086930499656946e+17,2.0865473344580432e+17,2.0861712939080134e+17,2.0858022466284963e+17,2.0854400635553357e+17,2.0850846179101357e+17,2.0847357851705053e+17,2.0843934430392733e+17,2.0840574714129133e+17,2.0837277523493747e+17,2.083404170035491e+17
0.934114114114114,2.0010897158736627e+17,2.0166045434725994e+17,2.0406353592263437e+17,2.0625184283904592e+17,2.0798180861189446e+17,2.092878376080122e+17,2.1025772790029306e+17,2.1097289346466934e+17,2.1149725078923056e+17,2.1187853706200912e+17,2.1215192011597552e+17,2.1234331682632125e+17,2.1247194602022182e+17,2.1255218314047648e+17,2.1259488253364726e+17,2.126083173304198e+17,2.1259885031802214e+17,2.125714164553113e+17,2.1252987310745142e+17,2.124772567534006e+17,2.1241597299664406e+17,2.1234793856434893e+17,2.1227468841121398e+17,2.1219745721762205e+17,2.1211724192298154e+17,2.120348500862245e+17,2.1195093756319862e+17,2.118660380651285e+17,2.117805864985238e+17,2.1169493750664717e+17,2.1160938028220832e+17,2.1152415046313037e+17,2.1143943973205632e+17,2.1135540359742794e+17,2.1127216772646835e+17,2.111898331189245e+17,2.1110848034825542e+17,2.110281730491997e+17,2.1094896079374634e+17,2.1087088146882746e+17,2.1079396324659648e+17,2.107182262204864e+17,2.1064368376626797e+17,2.1057034367621194e+17,2.1049820910557862e+17,2.1042727936352538e+17,2.1035755057477104e+17,2.1028901623369814e+17,2.1022166766878634e+17,2.101554944321802e+17,2.1009048462666483e+17,2.1002662518024566e+17,2.099639020768172e+17,2.099023005499947e+17,2.098418052460122e+17,2.097824003606238e+17,2.0972406975413738e+17,2.0966679704804176e+17,2.096105657061297e+17,2.0955535910255206e+17,2.095011605788498e+17,2.0944795349168467e+17,2.093957212527158e+17,2.093444473618412e+17,2.092941154348311e+17,2.092447092262185e+17,2.0919621264817776e+17,2.091486097860071e+17,2.0910188491073587e+17,2.0905602248929645e+17,2.0901100719263286e+17,2.08966823902061e+17,2.0892345771414685e+17,2.088808939443285e+17,2.088391181294737e+17,2.087981160295347e+17,2.0875787362843942e+17,2.0871837713433494e+17,2.0867961297928362e+17,2.0864156781849658e+17,2.086042285291765e+17,2.0856758220903194e+17,2.085316161745145e+17,2.084963179588253e+17,2.084616753097277e+17,2.0842767618720006e+17,2.083943087609559e+17,2.0836156140785622e+17,2.083294227092343e+17
0.9356256256256256,2.0009774255480944e+17,2.0156882608347107e+17,2.039090619362168e+17,2.0606974841185315e+17,2.077930546960624e+17,2.0910280827563712e+17,2.1008109458502365e+17,2.1080644440116835e+17,2.1134135491989507e+17,2.1173288544025178e+17,2.1201590153755277e+17,2.122162082281558e+17,2.123530079652971e+17,2.1244070608307763e+17,2.1249020738704973e+17,2.125098426543374e+17,2.1250603266566525e+17,2.1248376738225258e+17,2.1244695471990538e+17,2.1239867679285805e+17,2.1234137997611034e+17,2.122770172071273e+17,2.1220715549881702e+17,2.1213305787580835e+17,2.1205574633466157e+17,2.119760506005655e+17,2.1189464616236826e+17,2.118120841484578e+17,2.117288149454406e+17,2.116452069828338e+17,2.1156156175712445e+17,2.1147812591080483e+17,2.113951009906232e+17,2.113126513661424e+17,2.1123091068184112e+17,2.1114998713416288e+17,2.1106996780241174e+17,2.1099092221433923e+17,2.1091290529008758e+17,2.108359597792157e+17,2.1076011828287376e+17,2.1068540493535094e+17,2.106118368050939e+17,2.105394250640522e+17,2.1046817596521536e+17,2.1039809166098182e+17,2.1032917088916918e+17,2.1026140954874976e+17,2.101948011835508e+17,2.1012933738902048e+17,2.1006500815458912e+17,2.1000180215204195e+17,2.0993970697858035e+17,2.0987870936180918e+17,2.098187953326978e+17,2.0975995037157482e+17,2.097021595313949e+17,2.096454075418326e+17,2.0958967889718762e+17,2.0953495793060986e+17,2.094812288767541e+17,2.0942847592464048e+17,2.0937668326221802e+17,2.0932583511389328e+17,2.092759157720898e+17,2.0922690962373808e+17,2.091788011724571e+17,2.0913157505707082e+17,2.0908521606700506e+17,2.0903970915502566e+17,2.0899503944771062e+17,2.0895119225398784e+17,2.0890815307202144e+17,2.0886590759468618e+17,2.0882444171383552e+17,2.0878374152353622e+17,2.0874379332241917e+17,2.0870458361527267e+17,2.0866609911398707e+17,2.0862832673794342e+17,2.085912536139258e+17,2.085548670756256e+17,2.085191546627967e+17,2.084841041201115e+17,2.08449703395762e+17,2.0841594063984323e+17,2.0838280420255126e+17,2.0835028263222442e+17,2.0831836467325136e+17
0.9371371371371371,2.0008759054093866e+17,2.0148155011892778e+17,2.0375927324696947e+17,2.0589155800025347e+17,2.076073119645409e+17,2.0892004013240902e+17,2.099061421066706e+17,2.1064123800174813e+17,2.1118637231843894e+17,2.1158789857417494e+17,2.1188035898691027e+17,2.1208943126449846e+17,2.122342902686138e+17,2.1232936306438397e+17,2.1238559894098394e+17,2.124113819084742e+17,2.1241318745026365e+17,2.123960580526448e+17,2.123639502996943e+17,2.1231999049777168e+17,2.122666646776041e+17,2.1220596111742806e+17,2.1213947820573606e+17,2.120685067718326e+17,2.1199409344023302e+17,2.1191708975899018e+17,2.11838190573738e+17,2.1175796420676e+17,2.1167687634348304e+17,2.1159530905189776e+17,2.115135760113519e+17,2.1143193476964352e+17,2.1135059665589744e+17,2.112697348333287e+17,2.111894908678451e+17,2.1110998010629994e+17,2.1103129609539805e+17,2.109535142239259e+17,2.1087669473354784e+17,2.108008852142499e+17,2.1072612267766106e+17,2.1065243528347315e+17,2.1057984377991114e+17,2.105083627078408e+17,2.104380014090045e+17,2.1036876487156195e+17,2.1030065444020483e+17,2.1023366841332467e+17,2.1016780254581197e+17,2.1010305047287974e+17,2.100394040676922e+17,2.099768537434323e+17,2.099153887086722e+17,2.0985499718344653e+17,2.0979566658221773e+17,2.0973738366891475e+17,2.096801346883915e+17,2.0962390547795158e+17,2.095686815620068e+17,2.0951444823244755e+17,2.0946119061689885e+17,2.094088937366928e+17,2.093575425561037e+17,2.0930712202415104e+17,2.0925761711007373e+17,2.092090128334104e+17,2.0916129428947587e+17,2.091144466709051e+17,2.0906845528583338e+17,2.0902330557319648e+17,2.0897898311556163e+17,2.089354736498395e+17,2.0889276307617523e+17,2.0885083746527334e+17,2.0880968306437325e+17,2.0876928630206208e+17,2.0872963379208355e+17,2.0869071233627978e+17,2.0865250892678282e+17,2.0861501074755782e+17,2.0857820517538374e+17,2.0854207978034726e+17,2.0850662232591456e+17,2.0847182076863725e+17,2.0843766325754077e+17,2.0840413813323824e+17,2.0837123392680595e+17,2.0833893935845302e+17,2.0830724333601302e+17
0.9386486486486486,2.000784212649172e+17,2.0139846454843722e+17,2.036140825053344e+17,2.0571723992944486e+17,2.0742457833897232e+17,2.087395452631994e+17,2.097328886723753e+17,2.1047729454817888e+17,2.1103232334656253e+17,2.1144359596002653e+17,2.1174531068726813e+17,2.119630027530125e+17,2.1211580834808512e+17,2.1221816817482483e+17,2.1228107005917846e+17,2.123129468392613e+17,2.123203254087904e+17,2.1230829829535488e+17,2.1228086886036586e+17,2.1224120615003347e+17,2.121918347261295e+17,2.1213477732984605e+17,2.120716630351083e+17,2.1200380992959638e+17,2.1193228883062355e+17,2.1185797276046426e+17,2.117815756407155e+17,2.117036827602498e+17,2.1162477491849914e+17,2.11545247671046e+17,2.1146542675646192e+17,2.1138558052619843e+17,2.1130593000792637e+17,2.1122665708919158e+17,2.111479111998687e+17,2.110698147894863e+17,2.109924678324215e+17,2.1091595154537677e+17,2.108403314638908e+17,2.1076565999526957e+17,2.1069197854229075e+17,2.1061931927386723e+17,2.1054770660445046e+17,2.104771584324707e+17,2.104076871789153e+17,2.1033930065974486e+17,2.102720028198655e+17,2.1020579435152278e+17,2.1014067321602726e+17,2.100766350844914e+17,2.1001367371060454e+17,2.0995178124629354e+17,2.0989094850931674e+17,2.098311652103514e+17,2.097724201459022e+17,2.0971470136233334e+17,2.0965799629547434e+17,2.0960229188954016e+17,2.0954757469851094e+17,2.0949383097262208e+17,2.094410467321991e+17,2.0938920783072323e+17,2.0933830000872192e+17,2.0928830893983226e+17,2.0923922027017898e+17,2.0919101965203443e+17,2.0914369277258186e+17,2.0909722537847933e+17,2.090516032968173e+17,2.0900681245297507e+17,2.089628388858063e+17,2.0891966876052115e+17,2.0887728837957894e+17,2.0883568419185994e+17,2.0879484280034672e+17,2.0875475096851245e+17,2.087153956255862e+17,2.0867676387084128e+17,2.08638842977033e+17,2.086016203930944e+17,2.0856508374618477e+17,2.0852922084317197e+17,2.084940196716204e+17,2.084594684003457e+17,2.0842555537959018e+17,2.0839226914086653e+17,2.083595983965102e+17,2.0832753203897738e+17,2.0829605913991965e+17
0.9401601601601601,2.0007014772494656e+17,2.0131941078268832e+17,2.034734015278786e+17,2.0554676078983795e+17,2.0724485012233962e+17,2.0856133445556374e+17,2.0956135149631318e+17,2.1031463357172858e+17,2.1087922779861907e+17,2.1129999666288598e+17,2.1161077453181334e+17,2.118369392568276e+17,2.1199757742389853e+17,2.121071353502281e+17,2.1217663348379402e+17,2.122145490970886e+17,2.1222745720206662e+17,2.122204978787149e+17,2.1219771936728266e+17,2.121623319931799e+17,2.1211689771620458e+17,2.120634728548238e+17,2.1200371647104067e+17,2.1193897335813053e+17,2.118703380852801e+17,2.1179870479524483e+17,2.117248062002723e+17,2.116492443245726e+17,2.115725148933043e+17,2.1149502679571888e+17,2.1141711770330317e+17,2.1133906666715968e+17,2.1126110432760474e+17,2.111834212253672e+17,2.1110617459521142e+17,2.1102949394017635e+17,2.1095348562131373e+17,2.108782366489935e+17,2.108038178239742e+17,2.107302863468752e+17,2.1065768799148758e+17,2.1058605891904138e+17,2.1051542719601302e+17,2.1044581406646048e+17,2.1037723502058016e+17,2.1030970069369558e+17,2.1024321762383494e+17,2.1017778889113978e+17,2.1011341465834064e+17,2.1005009262825888e+17,2.0998781843160387e+17,2.0992658595612176e+17,2.0986638762632493e+17,2.098072146415194e+17,2.097490571785938e+17,2.096919045649912e+17,2.0963574542641856e+17,2.095805678131229e+17,2.0952635930796086e+17,2.094731071189807e+17,2.094207981588127e+17,2.0936941911280797e+17,2.0931895649756758e+17,2.0926939671125206e+17,2.092207260768503e+17,2.0917293087940918e+17,2.0912599739807427e+17,2.090799119336661e+17,2.0903466083240842e+17,2.089902305063351e+17,2.0894660745082534e+17,2.0890377825965165e+17,2.0886172963787037e+17,2.0882044841283728e+17,2.0877992154359194e+17,2.0874013612881898e+17,2.0870107941356778e+17,2.0866273879488576e+17,2.0862510182650022e+17,2.0858815622266592e+17,2.0855188986127955e+17,2.0851629078634998e+17,2.0848134720990106e+17,2.0844704751337446e+17,2.084133802485915e+17,2.0838033413832586e+17,2.083478980765326e+17,2.0831606112827373e+17,2.082848125293755e+17
0.9416716716716717,2.0006268973736938e+17,2.012442336458103e+17,2.0333714143268768e+17,2.0538008551651114e+17,2.0706812203884432e+17,2.0838541721809613e+17,2.0939154680703862e+17,2.101532738550074e+17,2.1072710490078822e+17,2.111571193146187e+17,2.114767680811803e+17,2.117112570819257e+17,2.1187961251599328e+17,2.1199627836947507e+17,2.1207230183328765e+17,2.1211620023438237e+17,2.1213459341304368e+17,2.1213266650899254e+17,2.1211451073626285e+17,2.120833762311845e+17,2.1204186121078925e+17,2.1199205467769907e+17,2.119356449777628e+17,2.1187400305084093e+17,2.1180824677149683e+17,2.1173929104428022e+17,2.1166788708240755e+17,2.1159465341032525e+17,2.1152010048725187e+17,2.1144465037920528e+17,2.1136865256165616e+17,2.1129239667904538e+17,2.1121612289639626e+17,2.111400303346727e+17,2.110642839728587e+17,2.1098902031692634e+17,2.1091435207234893e+17,2.1084037200779872e+17,2.1076715615960272e+17,2.106947664967963e+17,2.106232531432503e+17,2.105526562348915e+17,2.1048300747537526e+17,2.1041433144186954e+17,2.103466466832191e+17,2.1027996664519776e+17,2.102143004514331e+17,2.1014965356361408e+17,2.100860283405358e+17,2.1002342451221456e+17,2.0996183958257923e+17,2.0990126917200106e+17,2.098417073090678e+17,2.0978314667947446e+17,2.097255788386279e+17,2.0966899439350422e+17,2.0961338315841424e+17,2.0955873428859738e+17,2.0950503639494694e+17,2.094522776426555e+17,2.094004458361366e+17,2.0934952849221613e+17,2.0929951290328202e+17,2.0925038619182477e+17,2.0920213535758435e+17,2.0915474731833808e+17,2.0910820894520938e+17,2.090625070932478e+17,2.09017628627921e+17,2.0897356044806608e+17,2.0893028950576877e+17,2.0888780282357293e+17,2.088460875093647e+17,2.0880513076922877e+17,2.087649199185321e+17,2.087254423914561e+17,2.086866857491681e+17,2.086486376867975e+17,2.086112860393602e+17,2.085746187867559e+17,2.0853862405794797e+17,2.0850329013441965e+17,2.08468605452991e+17,2.0843455860806896e+17,2.084011383533945e+17,2.0836833360334387e+17,2.0833613343383347e+17,2.0830452708287242e+17,2.082735039508021e+17
0.9431831831831832,2.0005597349472858e+17,2.011727814603939e+17,2.032052127709193e+17,2.052171774683719e+17,2.0689438727436432e+17,2.0821180179943923e+17,2.092234898553694e+17,2.0999323343421926e+17,2.1057597331054592e+17,2.1101498211204352e+17,2.113433085610839e+17,2.115859722746353e+17,2.1176192844161514e+17,2.1188561085220954e+17,2.119680876003143e+17,2.120179117037083e+17,2.120417445451006e+17,2.120448138288701e+17,2.120312518322247e+17,2.1200434702725117e+17,2.1196673274021056e+17,2.119205297577474e+17,2.1186745499877334e+17,2.1180890498474666e+17,2.1174602044373434e+17,2.116797366786013e+17,2.1161082310960288e+17,2.1153991452256666e+17,2.1146753591579424e+17,2.1139412237224816e+17,2.1132003503987862e+17,2.112455740478821e+17,2.1117098899604563e+17,2.110964875108468e+17,2.1102224225324794e+17,2.1094839668018262e+17,2.1087506979805328e+17,2.108023600973639e+17,2.1073034881937267e+17,2.1065910267575094e+17,2.1058867611872506e+17,2.105191132405871e+17,2.1045044936668614e+17,2.1038271239420544e+17,2.1031592391955638e+17,2.1025010018957885e+17,2.1018525290554925e+17,2.1012138990396704e+17,2.10058515733983e+17,2.099966321479722e+17,2.0993573851898886e+17,2.0987583219656646e+17,2.0981690881044384e+17,2.0975896253024e+17,2.0970198628780826e+17,2.0964597196792176e+17,2.0959091057204797e+17,2.095367923592186e+17,2.0948360696737603e+17,2.094313435180528e+17,2.0937999070679872e+17,2.093295368814034e+17,2.0927997010964803e+17,2.092312782380607e+17,2.0918344894292794e+17,2.0913646977462877e+17,2.0909032819620147e+17,2.0904501161691862e+17,2.090005074215352e+17,2.0895680299577744e+17,2.0891388574856086e+17,2.0887174313135574e+17,2.08830362655061e+17,2.0878973190469683e+17,2.0874983855218512e+17,2.0871067036744912e+17,2.0867221522803434e+17,2.086344611274253e+17,2.085973961822105e+17,2.0856100863822803e+17,2.0852528687580864e+17,2.084902194142172e+17,2.0845579491538237e+17,2.084220021869925e+17,2.0838883018502768e+17,2.0835626801578832e+17,2.083243049374752e+17,2.0829293036136845e+17,2.082621338526487e+17
0.9446946946946947,2.000499311430749e+17,2.0110490612039443e+17,2.030775256544112e+17,2.0505799850692112e+17,2.0672363751743478e+17,2.080404952079207e+17,2.0905719492279875e+17,2.0983452960181523e+17,2.104258511164302e+17,2.1087360281531514e+17,2.1121041286010765e+17,2.1146110061923725e+17,2.1164453981295053e+17,2.1177514625660314e+17,2.1186400314966784e+17,2.119196948559012e+17,2.1194892102036e+17,2.1195694941593507e+17,2.1194795146783683e+17,2.1192525250260864e+17,2.1189151980108694e+17,2.1184890502722166e+17,2.1179915295598186e+17,2.1174368511971242e+17,2.1168366464293235e+17,2.1162004685870512e+17,2.1155361909626896e+17,2.11485032160321e+17,2.1141482539003526e+17,2.1134344672264134e+17,2.112712688445419e+17,2.1119860225887693e+17,2.1112570590828227e+17,2.1105279584828163e+17,2.1098005235802592e+17,2.1090762579206266e+17,2.1083564141300592e+17,2.1076420339562925e+17,2.1069339815450874e+17,2.1062329711729827e+17,2.1055395904207136e+17,2.1048543195845008e+17,2.1041775479735725e+17,2.103509587623245e+17,2.1028506848573066e+17,2.1022010300562874e+17,2.101560765925686e+17,2.100929994507367e+17,2.100308783135792e+17,2.0996971695067334e+17,2.0990951659981194e+17,2.098502763359607e+17,2.0979199338684026e+17,2.0973466340330477e+17,2.096782806913761e+17,2.0962283841169997e+17,2.095683287512793e+17,2.0951474307157818e+17,2.0946207203645363e+17,2.094103057228377e+17,2.093594337166446e+17,2.0930944519600096e+17,2.0926032900358077e+17,2.0921207370955888e+17,2.0916466766647226e+17,2.0911809905708864e+17,2.0907235593621978e+17,2.0902742626728285e+17,2.089832979542961e+17,2.0893995886989872e+17,2.088973968799012e+17,2.088555998648016e+17,2.088145557386445e+17,2.087742524655462e+17,2.0873467807416755e+17,2.0869582067037862e+17,2.0865766844832605e+17,2.0862020970008784e+17,2.085834328240767e+17,2.085473263323322e+17,2.0851187885682534e+17,2.0847707915488355e+17,2.0844291611383178e+17,2.0840937875493344e+17,2.0837645623670557e+17,2.0834413785767446e+17,2.0831241305862976e+17,2.0828127142442906e+17,2.082507026854e+17
