Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
0.4404804804804805,2.0232714894730195e+17,2.0586873891639798e+17,2.0892051315049024e+17,2.1124671339347645e+17,2.1295795777974352e+17,2.142015138645191e+17,2.150997204957792e+17,2.1574408673712726e+17,2.1620102257513213e+17,2.165184785387019e+17,2.1673124515071494e+17,2.1686478991033053e+17,2.169379490420109e+17,2.1696480185682883e+17,2.16955979842538e+17,2.169195880776564e+17,2.168618602297144e+17,2.167876291913517e+17,2.1670066894352227e+17,2.166039455398561e+17,2.164998032690147e+17,2.1639010408981354e+17,2.16276333034899e+17,2.161596785832764e+17,2.1604109444722365e+17,2.1592134743507888e+17,2.1580105479308445e+17,2.1568071353332426e+17,2.155607236105852e+17,2.154414063437035e+17,2.153230191351135e+17,2.1520576729017475e+17,2.150898135504038e+17,2.1497528581430995e+17,2.1486228341348218e+17,2.1475088223064525e+17,2.1464113888330083e+17,2.1453309414407014e+17,2.1442677571541622e+17,2.1432220039328595e+17,2.142193754536875e+17,2.14118298489128e+17,2.140189528642446e+17,2.1392128785107373e+17,2.1382513020868166e+17,2.1372966550533485e+17,2.1362936409023683e+17,2.134800149836338e+17,2.1306871632975066e+17,2.1235402961680422e+17,2.117631905616926e+17,2.1138337988279872e+17,2.1114126772650733e+17,2.109792244561135e+17,2.1086387584335926e+17,2.107761401439982e+17,2.107047857086025e+17,2.1064302526135507e+17,2.1058669107168586e+17,2.105332025672792e+17,2.1048094848393245e+17,2.1042889719974403e+17,2.1037633586316685e+17,2.1032267991222374e+17,2.102673155291076e+17,2.102094515203897e+17,2.101479748192156e+17,2.1008133930070694e+17,2.1000758451117632e+17,2.0992466096614243e+17,2.098312142463899e+17,2.0972765300689757e+17,2.096167851180346e+17,2.0950327852541005e+17,2.093921349998987e+17,2.09287231464594e+17,2.0919070946959373e+17,2.0910315872787245e+17,2.0902413840368835e+17,2.089526809504748e+17,2.088876445926853e+17,2.0882791522973715e+17,2.087725017422597e+17,2.0872056777039696e+17,2.086714302110663e+17,2.0862454270748352e+17,2.0857947415126336e+17,2.0853588722469213e+17,2.0849351921285494e+17,2.0845216583922138e+17,2.084116681508184e+17,2.0837190215737344e+17,2.0833277081745837e+17,2.0829419795590138e+17,2.08256123732716e+17,2.0821850133462816e+17,2.0818129461145286e+17,2.081444764249657e+17,2.081080275158974e+17,2.0807193572594403e+17,2.0803619543799917e+17
0.4416216216216216,2.0246823537160944e+17,2.061000376454665e+17,2.0918366129816406e+17,2.115129975940076e+17,2.132146572964215e+17,2.1444357934075053e+17,2.153256996768116e+17,2.1595417653908134e+17,2.1639613491784867e+17,2.166997905955323e+17,2.1689998451038432e+17,2.1702213535532326e+17,2.170849887224419e+17,2.171025198767404e+17,2.1708525660292378e+17,2.1704120689850778e+17,2.1697651643819146e+17,2.1689593976126352e+17,2.1680318176263258e+17,2.1670114789955168e+17,2.1659212943868144e+17,2.1647794197278e+17,2.1636002996623382e+17,2.1623954635552634e+17,2.1611741365648096e+17,2.1599437123640944e+17,2.15871012146634e+17,2.1574781201317488e+17,2.1562515183910115e+17,2.1550333610538352e+17,2.1538260721615098e+17,2.1526315708309226e+17,2.1514513645726525e+17,2.1502866247709142e+17,2.1491382479629366e+17,2.1480069057613933e+17,2.1468930856666803e+17,2.1457971245883453e+17,2.144719236666077e+17,2.1436595371314102e+17,2.1426180651226954e+17,2.141594812574544e+17,2.140589778990879e+17,2.139603098862206e+17,2.138635222488274e+17,2.1376852860164947e+17,2.1367227201902307e+17,2.135381217824686e+17,2.1315379785441568e+17,2.1244384777871213e+17,2.1184591324570003e+17,2.1145831972767357e+17,2.1120937050902218e+17,2.1104157689852208e+17,2.1092141128670995e+17,2.1082960319941155e+17,2.1075476196358445e+17,2.1068998026563152e+17,2.106310037226001e+17,2.1057519067717312e+17,2.105208878985069e+17,2.104670364742773e+17,2.1041290826297987e+17,2.103579140375312e+17,2.1030144525647158e+17,2.1024272497974576e+17,2.1018066033897357e+17,2.101137232555185e+17,2.10039952569765e+17,2.099572546562478e+17,2.0986416714712963e+17,2.097609359142937e+17,2.0965020224505427e+17,2.095365272621556e+17,2.0942489353751424e+17,2.0931922722215997e+17,2.0922174909339024e+17,2.0913312762210755e+17,2.0905298555122797e+17,2.0898040062441146e+17,2.089142605146693e+17,2.088534687363462e+17,2.0879704367204608e+17,2.087441532126732e+17,2.086941152553295e+17,2.0864638251374912e+17,2.0860052185991898e+17,2.0855619338492886e+17,2.0851313152343264e+17,2.0847112907209232e+17,2.084300241775762e+17,2.083896900296251e+17,2.0835002687160966e+17,2.0831095592491984e+17,2.0827241485503715e+17,2.0823435445526528e+17,2.0819673627362883e+17,2.081595309528265e+17,2.0812271709043174e+17,2.0808628045728957e+17,2.080502134379272e+17
0.4427627627627628,2.0261651209636077e+17,2.0633833229963434e+17,2.0945226172319027e+17,2.117833028573628e+17,2.1347427073615744e+17,2.1468774163883805e+17,2.1555317871352496e+17,2.1616532880262746e+17,2.1659198680945674e+17,2.1688160167728406e+17,2.170690421711651e+17,2.171796622417337e+17,2.1723210551473942e+17,2.172402350632747e+17,2.1721446904805904e+17,2.1716271403295616e+17,2.170910244649278e+17,2.1700407410068874e+17,2.16905496907109e+17,2.1679813633568166e+17,2.1668422954364448e+17,2.165655449122041e+17,2.1644348567543328e+17,2.1631916870551702e+17,2.1619348490817315e+17,2.1606714587999837e+17,2.159407202133584e+17,2.158146619358392e+17,2.1568933292732205e+17,2.1556502069199747e+17,2.1544195252280675e+17,2.1532030684576336e+17,2.1520022234616013e+17,2.1508180534005782e+17,2.1496513575003293e+17,2.1485027196476992e+17,2.1473725480072048e+17,2.1462611073441917e+17,2.1451685452757488e+17,2.1440949130458093e+17,2.1430401800707456e+17,2.1420042375546573e+17,2.1409868729270656e+17,2.1399876403621162e+17,2.1390052296912266e+17,2.138033393126676e+17,2.1370267836256832e+17,2.135604796682425e+17,2.1318247808622925e+17,2.1250152293438032e+17,2.1191458586805856e+17,2.115260829198805e+17,2.1127308282731133e+17,2.1110083940367683e+17,2.109765303818147e+17,2.1088101619433363e+17,2.1080288167205498e+17,2.1073516125919792e+17,2.1067354315747376e+17,2.10615337241953e+17,2.1055885115490218e+17,2.105029948732666e+17,2.104470160828346e+17,2.1039030821948778e+17,2.1033225356973626e+17,2.1027207738875696e+17,2.1020870560553216e+17,2.1014065155666288e+17,2.100660198843975e+17,2.099827938719072e+17,2.0988955992641587e+17,2.0978652953800653e+17,2.0967620218830518e+17,2.0956293742800963e+17,2.0945154559390966e+17,2.0934586680791866e+17,2.0924811881041715e+17,2.091590150828957e+17,2.0907823815777075e+17,2.090049211813421e+17,2.0893799572000448e+17,2.0887639714054096e+17,2.088191656658179e+17,2.087654835304239e+17,2.0871467767068918e+17,2.086662062076407e+17,2.0861963898404902e+17,2.0857463745048368e+17,2.0853093634881296e+17,2.084883281054983e+17,2.0844665006924528e+17,2.0840577436910355e+17,2.0836560003275123e+17,2.08326046979568e+17,2.0828705152863222e+17,2.0824856310603338e+17,2.082105418829585e+17,2.081729571188263e+17,2.08135786020054e+17,2.0809901295513098e+17,2.0806262889203712e+17
0.4439039039039039,2.027722520040424e+17,2.0658373618071645e+17,2.0972634293890867e+17,2.120576192062991e+17,2.1373677196288346e+17,2.149339689312325e+17,2.1578212492471722e+17,2.16377512155201e+17,2.167885490665048e+17,2.17063885055678e+17,2.172383938368574e+17,2.1733734855382563e+17,2.173792794831307e+17,2.173779293502803e+17,2.1734360077965824e+17,2.1728409456532326e+17,2.172053707106749e+17,2.171120197796678e+17,2.1700760298691635e+17,2.168949003848008e+17,2.1677609394788973e+17,2.1665290401273792e+17,2.1652669193181706e+17,2.1639853800055808e+17,2.1626930110897997e+17,2.1613966476024163e+17,2.1601017282974214e+17,2.1588125753948435e+17,2.1575326147922797e+17,2.1562645504142618e+17,2.155010502984401e+17,2.153772121017783e+17,2.1525506699884214e+17,2.1513471042512102e+17,2.1501621252641376e+17,2.148996228875574e+17,2.1478497438521053e+17,2.1467228633897408e+17,2.145615671080928e+17,2.144528162805063e+17,2.143460266661473e+17,2.1424118655904714e+17,2.141382834744868e+17,2.140373117495825e+17,2.1393827692893712e+17,2.138410175787189e+17,2.1374262350197315e+17,2.1361048691152045e+17,2.1325395993282054e+17,2.1258234483317344e+17,2.1199271792443728e+17,2.1159844406907882e+17,2.1133954934831142e+17,2.1116204217752362e+17,2.1103318567448707e+17,2.1093375329440848e+17,2.108522190700825e+17,2.1078152222177664e+17,2.107172776473637e+17,2.1065674123943334e+17,2.1059818200623706e+17,2.1054048344807942e+17,2.104828769317501e+17,2.1042474880193178e+17,2.103654832898725e+17,2.1030431654668912e+17,2.1024019307066854e+17,2.101716475036492e+17,2.100967964423705e+17,2.100136048311109e+17,2.0992058772876707e+17,2.0981782806800944e+17,2.0970767208710515e+17,2.095943572901412e+17,2.0948264175719082e+17,2.0937638153000832e+17,2.0927785050966566e+17,2.0918782926895818e+17,2.0910606033484493e+17,2.0903172297534483e+17,2.0896378091980346e+17,2.089011903497166e+17,2.0884300402472362e+17,2.0878841105745392e+17,2.0873674155793962e+17,2.086874544740667e+17,2.0864011903225056e+17,2.0859439520899043e+17,2.0855001578669498e+17,2.0850677098004365e+17,2.084644958169612e+17,2.084230600825795e+17,2.0838236048670966e+17,2.0834231468281354e+17,2.0830285678731952e+17,2.0826393408947123e+17,2.0822550468714704e+17,2.0818753582575443e+17,2.0815000275284864e+17,2.081128879306513e+17,2.0807618047354083e+17
0.44504504504504505,2.0293573228884368e+17,2.0683636003908864e+17,2.1000593040109594e+17,2.1233593416515974e+17,2.1400213296162586e+17,2.1518222800526403e+17,2.1601250460719325e+17,2.1659069446362995e+17,2.1698579193295248e+17,2.1724661356611402e+17,2.1740801487477558e+17,2.1749517201339453e+17,2.1752649048491126e+17,2.175155845068281e+17,2.1747263526700474e+17,2.1740533347257555e+17,2.1731954148845354e+17,2.1721976429600502e+17,2.171094885521166e+17,2.1699142953345293e+17,2.1686771297338163e+17,2.167400103435071e+17,2.1660964047449056e+17,2.1647764658211424e+17,2.1634485514334938e+17,2.1621192125230528e+17,2.160793638155445e+17,2.1594759304764733e+17,2.158169320859165e+17,2.156876340800945e+17,2.155598957760067e+17,2.154338683647278e+17,2.153096661858637e+17,2.1518737373706538e+17,2.150670513393249e+17,2.149487397298637e+17,2.148324637947327e+17,2.1471823560593888e+17,2.1460605688641027e+17,2.1449592097760822e+17,2.1438781429323005e+17,2.1428171698895677e+17,2.1417760169414512e+17,2.140754251875738e+17,2.1397508285131152e+17,2.1387608404268202e+17,2.1377466677939526e+17,2.1363796174779875e+17,2.1328947865237702e+17,2.1264231613989226e+17,2.1206160054732854e+17,2.1166603160804608e+17,2.1140308181772378e+17,2.112211797388693e+17,2.110882300925115e+17,2.1098512885277376e+17,2.109003285501572e+17,2.1082671479260576e+17,2.1075984924177046e+17,2.1069694280071206e+17,2.1063622830874874e+17,2.1057656082758544e+17,2.105171501011719e+17,2.1045736757842746e+17,2.1039659040359126e+17,2.1033405796133014e+17,2.1026873217282813e+17,2.1019918317453418e+17,2.1012358061710192e+17,2.1003994653720845e+17,2.0994682309816816e+17,2.0984424642839094e+17,2.097344270031714e+17,2.096214224169742e+17,2.0950984287520336e+17,2.094034748165808e+17,2.093045956283258e+17,2.0921403086554605e+17,2.0913158005404218e+17,2.0905647460488227e+17,2.089877193539072e+17,2.0892430022883366e+17,2.0886529032373488e+17,2.0880989203956387e+17,2.0875744378350128e+17,2.0870740937820563e+17,2.0865936062592237e+17,2.0861295855745357e+17,2.0856793601605466e+17,2.0852408263882858e+17,2.084812324747525e+17,2.0843925408570726e+17,2.0839804281671062e+17,2.0835751488059328e+17,2.0831760291762707e+17,2.0827825272832458e+17,2.082394209205431e+17,2.082010732521978e+17,2.081631834854613e+17,2.0812573259718976e+17,2.0808870821469792e+17
0.44618618618618616,2.0310723411892342e+17,2.0709631184095555e+17,2.1029104639729184e+17,2.1261823270952134e+17,2.1427032381656266e+17,2.1543248425450358e+17,2.1624428303331184e+17,2.1680484283447488e+17,2.1718368508167005e+17,2.174297596095442e+17,2.1757788031762394e+17,2.176531100814821e+17,2.1767371817193613e+17,2.176531821384662e+17,2.176015558479816e+17,2.1752641562515216e+17,2.1743352302420342e+17,2.1732729507576365e+17,2.1721114209323235e+17,2.1708771321842218e+17,2.1695907690021946e+17,2.1682685493818726e+17,2.166923230123544e+17,2.1655648676575875e+17,2.164201398734043e+17,2.1628390871199462e+17,2.161482869736408e+17,2.1601366266906358e+17,2.1588033932545174e+17,2.1574855272293072e+17,2.1561848417839734e+17,2.1549027113974896e+17,2.1536401567192666e+17,2.1523979128092954e+17,2.1511764842049226e+17,2.1499761894954832e+17,2.14879719750709e+17,2.1476395567684214e+17,2.1465032196345408e+17,2.1453880623426358e+17,2.144293902588311e+17,2.1432205176471366e+17,2.1421676700995456e+17,2.1411351507491216e+17,2.1401227411535533e+17,2.139128421067885e+17,2.1381251598164528e+17,2.1368239843812685e+17,2.1335128785721683e+17,2.1271627637959536e+17,2.1213601143006995e+17,2.1173622288582016e+17,2.114681452433383e+17,2.1128138985262605e+17,2.111441259161005e+17,2.1103724284434182e+17,2.109491220858251e+17,2.1087257518719018e+17,2.1080310228335008e+17,2.1073786684390717e+17,2.1067506643908166e+17,2.1061353090266314e+17,2.105524533809328e+17,2.104911967980292e+17,2.104291380122892e+17,2.1036552486041626e+17,2.1029933632887648e+17,2.1022916541915136e+17,2.1015320151897088e+17,2.10069465234874e+17,2.0997645249376976e+17,2.098740957835742e+17,2.097644641112383e+17,2.096514850498164e+17,2.095396948930613e+17,2.0943287259400467e+17,2.0933333450881898e+17,2.0924196389165088e+17,2.0915861678331818e+17,2.0908257068625782e+17,2.090128641849433e+17,2.0894850614605712e+17,2.0888858432333853e+17,2.0883230988951226e+17,2.0877902602257702e+17,2.0872819867901373e+17,2.086794000971506e+17,2.0863229067491523e+17,2.085866019675232e+17,2.0854212193802016e+17,2.0849868274850317e+17,2.0845615097101616e+17,2.0841441992586563e+17,2.0837340380680522e+17,2.083330332630649e+17,2.0829325214287974e+17,2.0825401514415904e+17,2.082152861568649e+17,2.0817703711541027e+17,2.0813924720764586e+17,2.0810190231089734e+17
0.44732732732732733,2.032870422680234e+17,2.0736369653116608e+17,2.1058170993610483e+17,2.1290449721648778e+17,2.1454131268965117e+17,2.1568470167051254e+17,2.1647742444876842e+17,2.170199236144974e+17,2.1738219761599638e+17,2.1761329515435933e+17,2.1774796486535814e+17,2.1781113996005904e+17,2.1782094199206838e+17,2.177907036884279e+17,2.1773034573005293e+17,2.1764732578774298e+17,2.1754730145738378e+17,2.1743459947371363e+17,2.1731255204156406e+17,2.1718374082694022e+17,2.1705017596675194e+17,2.1691342879504074e+17,2.1677473122407578e+17,2.1663505084109037e+17,2.164951481388136e+17,2.1635562047558646e+17,2.162169360898196e+17,2.16079460597427e+17,2.159434777625694e+17,2.15809205872953e+17,2.1567681071769962e+17,2.155464159218144e+17,2.1541811121115568e+17,2.1529195904778515e+17,2.151679999750839e+17,2.1504625693606208e+17,2.1492673877026483e+17,2.1480944304935088e+17,2.146943583735081e+17,2.145814662116906e+17,2.144707423056945e+17,2.1436215749615866e+17,2.1425567725257088e+17,2.141512563655114e+17,2.1404880547117053e+17,2.139479281841348e+17,2.1384546783787504e+17,2.1371295916021312e+17,2.133906522435635e+17,2.127768926386477e+17,2.122043492119205e+17,2.1180321985683568e+17,2.115312261722209e+17,2.1134020137384275e+17,2.1119893338597565e+17,2.1108844124451453e+17,2.109970946003036e+17,2.1091765919395664e+17,2.1084558764293622e+17,2.1077800257771043e+17,2.107130685021329e+17,2.1064958926062192e+17,2.1058673842328346e+17,2.1052386575280947e+17,2.104603423206332e+17,2.1039541962852666e+17,2.103280927767395e+17,2.102569858936511e+17,2.101803327196843e+17,2.1009619818536285e+17,2.1000309240774832e+17,2.0990089539014e+17,2.0979154715792454e+17,2.096788113456019e+17,2.0956709224345706e+17,2.094601083974727e+17,2.0936018188912266e+17,2.0926823921399542e+17,2.0918419045655024e+17,2.0910736254507798e+17,2.090368331433931e+17,2.0897163950573382e+17,2.089108888645758e+17,2.0885380516068285e+17,2.087997395565494e+17,2.0874816269228406e+17,2.086986492583915e+17,2.0865086061876618e+17,2.08604528318148e+17,2.0855943967780765e+17,2.085154258188596e+17,2.0847235202807216e+17,2.0843011019835245e+17,2.0838861301990195e+17,2.0834778960329786e+17,2.083075822469797e+17,2.082679441003645e+17,2.0822883751128432e+17,2.0819023287922067e+17,2.0815210786339856e+17,2.0811444681817466e+17
0.44846846846846844,2.0347544471580576e+17,2.076386157917675e+17,2.1087793663657792e+17,2.1319470741565536e+17,2.1481506579982582e+17,2.1593884283497325e+17,2.1671189207060483e+17,2.1723590239124992e+17,2.1758129807134838e+17,2.1779719173828314e+17,2.179182428870275e+17,2.179692385936721e+17,2.179681411905839e+17,2.1792813043879034e+17,2.1785898799119395e+17,2.177680486200153e+17,2.1766086284152317e+17,2.1754166477373046e+17,2.1741370676946102e+17,2.1727950169684918e+17,2.171410003696497e+17,2.1699972287691344e+17,2.168568567580225e+17,2.1671333107161494e+17,2.1656987275663133e+17,2.1642704985963318e+17,2.1628530493256064e+17,2.16144981011153e+17,2.1600634194844707e+17,2.1586958842110352e+17,2.157348705952631e+17,2.1560229819654074e+17,2.154719485502539e+17,2.153438730253145e+17,2.1521810221589603e+17,2.1509465012015066e+17,2.149735175186398e+17,2.1485469471257795e+17,2.1473816375153568e+17,2.1462390026403056e+17,2.1451187501487974e+17,2.1440205538832387e+17,2.142944071899809e+17,2.1418889687955142e+17,2.140854834205655e+17,2.139839466811641e+17,2.1388181989209094e+17,2.137535887817488e+17,2.1344558378293194e+17,2.1284552536329094e+17,2.1227565238131062e+17,2.118715195415989e+17,2.1159503885716486e+17,2.113995178857436e+17,2.112541441668246e+17,2.1113999497838003e+17,2.110454024560785e+17,2.109630768435446e+17,2.1088841990984637e+17,2.1081851302428573e+17,2.1075148881894592e+17,2.106861274700487e+17,2.1062158620032304e+17,2.105572055115585e+17,2.1049235473432573e+17,2.104262920306718e+17,2.103580281776425e+17,2.10286210589484e+17,2.1020909718290784e+17,2.101247622071845e+17,2.100316866192319e+17,2.099296650922933e+17,2.0982050672336563e+17,2.0970784214424307e+17,2.0959598808816656e+17,2.0948863922743702e+17,2.093881436070588e+17,2.0929547765559843e+17,2.092106045679842e+17,2.091328967162811e+17,2.0906146629101235e+17,2.0899537484151325e+17,2.0893374573317818e+17,2.0887581305120512e+17,2.088209339178567e+17,2.087685820968314e+17,2.0871833352031264e+17,2.086698495669958e+17,2.086228610115032e+17,2.085771539151935e+17,2.0853255784496294e+17,2.0848893636728394e+17,2.0844617957149408e+17,2.0840419831301792e+17,2.083629198677402e+17,2.0832228471690038e+17,2.082822442186254e+17,2.082427589583845e+17,2.0820379760254992e+17,2.081653361061984e+17,2.0812735714915165e+17
0.4496096096096096,2.0367273221637235e+17,2.0792116779649795e+17,2.1117973861769616e+17,2.1348884034077117e+17,2.1509154740276653e+17,2.1619486891219277e+17,2.169476480854373e+17,2.1745274399377725e+17,2.1778095441687478e+17,2.179814204702687e+17,2.180886884225931e+17,2.181273826710527e+17,2.1811529481152858e+17,2.18065443511582e+17,2.1798746558076886e+17,2.1788856867728864e+17,2.1777419314471898e+17,2.1764847818914515e+17,2.175145945905452e+17,2.1737498511672013e+17,2.172315402639355e+17,2.1708572811119194e+17,2.169386912321593e+17,2.167913196945917e+17,2.1664430652110096e+17,2.1649819016073274e+17,2.1635338725277488e+17,2.1621021807308896e+17,2.16068926420376e+17,2.159296952458442e+17,2.157926590010945e+17,2.1565791343898954e+17,2.155255234254665e+17,2.1539552918899475e+17,2.1526795133618026e+17,2.1514279488798845e+17,2.1502005253472912e+17,2.1489970726439306e+17,2.1478173448369962e+17,2.1466610371822378e+17,2.1455277993309014e+17,2.144417244117067e+17,2.143328947515599e+17,2.1422624147712454e+17,2.1412168283231338e+17,2.1401888856752752e+17,2.1391518193722675e+17,2.1378585454871994e+17,2.134867645912872e+17,2.1290566762837827e+17,2.1234292531941974e+17,2.1193763207088742e+17,2.116574710703261e+17,2.1145785502317747e+17,2.113085939134526e+17,2.1119091190434733e+17,2.1109314350704896e+17,2.1100796312280845e+17,2.1093073179064096e+17,2.1085849467270432e+17,2.1078935455743165e+17,2.1072206794842016e+17,2.1065577421449235e+17,2.105898019677664e+17,2.1052351553836032e+17,2.1045617679481405e+17,2.1038681138618637e+17,2.10314094557457e+17,2.1023632262030566e+17,2.1015160611750547e+17,2.1005843312571146e+17,2.0995654460490838e+17,2.0984762787539782e+17,2.0973516176424595e+17,2.0962334122308666e+17,2.095158049354029e+17,2.094149060932607e+17,2.093216615014965e+17,2.09236085332573e+17,2.091575970182338e+17,2.0908534629520218e+17,2.0901842222945075e+17,2.0895596723515933e+17,2.088972279970615e+17,2.0884156959271843e+17,2.0878847050453146e+17,2.087375091736648e+17,2.086883480011858e+17,2.086407177971416e+17,2.0859440401308214e+17,2.0854923519298733e+17,2.0850507362387984e+17,2.084618079635705e+17,2.084193475522572e+17,2.0837761811024438e+17,2.083365585488867e+17,2.08296118656434e+17,2.0825625745518646e+17,2.082169420573079e+17,2.0817814687291696e+17,2.0813985304640813e+17
0.4507507507507507,2.0387919783451094e+17,2.0821144696142397e+17,2.114871243881151e+17,2.137868702821063e+17,2.1537071977123712e+17,2.164527396419733e+17,2.171846536478943e+17,2.1767041249342394e+17,2.1798113405714858e+17,2.181659520323919e+17,2.182592751847191e+17,2.1828554862668406e+17,2.182623816990265e+17,2.182026238698377e+17,2.1811576132035494e+17,2.1800887041115635e+17,2.178872782500853e+17,2.177550268630451e+17,2.1761520375988877e+17,2.1747018032592717e+17,2.173217857629729e+17,2.1717143538972112e+17,2.1702022623390726e+17,2.168690089208448e+17,2.1671844220342797e+17,2.1656903465526992e+17,2.164211767835217e+17,2.1627516593021648e+17,2.1613122570146294e+17,2.1598952121289344e+17,2.1585017111373117e+17,2.1571325711398582e+17,2.1557883156430794e+17,2.1544692350828045e+17,2.153175435299915e+17,2.1519068764682115e+17,2.1506634044224682e+17,2.1494447759182813e+17,2.148250679048746e+17,2.1470807498482035e+17,2.1459345860916592e+17,2.1448117596350685e+17,2.1437118293430474e+17,2.1426343510620214e+17,2.1415787760340925e+17,2.1405428601995747e+17,2.139504373675002e+17,2.1382387183547654e+17,2.1353675817492646e+17,2.129700513540189e+17,2.124115421867511e+17,2.120042214425142e+17,2.117201256182214e+17,2.1151633421733094e+17,2.1136315994117878e+17,2.112419387023742e+17,2.111409966764867e+17,2.1105296951495715e+17,2.109731773370225e+17,2.1089862996915235e+17,2.108274017575138e+17,2.1075822731686483e+17,2.1069023028503117e+17,2.106227297575617e+17,2.1055508740490554e+17,2.1048657042290477e+17,2.1041621885469254e+17,2.1034273092015542e+17,2.102644293255902e+17,2.101794405292722e+17,2.1008623503592573e+17,2.0998448218764406e+17,2.0987574794356915e+17,2.097633784831031e+17,2.096514730527651e+17,2.095436349504881e+17,2.0944223325961952e+17,2.0934832809902742e+17,2.092619834027751e+17,2.09182662965244e+17,2.091095512598921e+17,2.0904176246437245e+17,2.089784561439187e+17,2.0891889013656582e+17,2.0886243638473398e+17,2.0880857726450544e+17,2.0875689309410262e+17,2.0870704680420288e+17,2.0865876884773034e+17,2.0861184374635696e+17,2.0856609875388982e+17,2.0852139464952666e+17,2.0847761846021494e+17,2.0843467783374688e+17,2.083924967751376e+17,2.083510124806e+17,2.08310173035976e+17,2.082699357798712e+17,2.0823026616176294e+17,2.0819113695095965e+17,2.0815252767409568e+17
